,country,year,gender,age,suicides_no,population,suicides/100k pop,GdpForYear,GdpPerCapita,generation,all_population,country_id
3031,Barbados,2000,male,75+ years,0.0,5251,0.0,"3,12,15,00,000",12430.0,G.I. Generation,251133,11
3032,Barbados,2001,male,55-74 years,1.0,16682,5.99,"3,11,66,50,000",12348.0,Silent,252406,11
3033,Barbados,2001,male,35-54 years,1.0,37608,2.66,"3,11,66,50,000",12348.0,Boomers,252406,11
3034,Barbados,2001,female,15-24 years,0.0,19589,0.0,"3,11,66,50,000",12348.0,Millenials,252406,11
3035,Barbados,2001,female,25-34 years,0.0,21392,0.0,"3,11,66,50,000",12348.0,Generation X,252406,11
3036,Barbados,2001,female,35-54 years,0.0,41070,0.0,"3,11,66,50,000",12348.0,Boomers,252406,11
3037,Barbados,2001,female,5-14 years,0.0,19856,0.0,"3,11,66,50,000",12348.0,Millenials,252406,11
3038,Barbados,2001,female,55-74 years,0.0,20967,0.0,"3,11,66,50,000",12348.0,Silent,252406,11
3039,Barbados,2001,female,75+ years,0.0,8830,0.0,"3,11,66,50,000",12348.0,Silent,252406,11
3040,Barbados,2001,male,15-24 years,0.0,19949,0.0,"3,11,66,50,000",12348.0,Millenials,252406,11
3041,Barbados,2001,male,25-34 years,0.0,20762,0.0,"3,11,66,50,000",12348.0,Generation X,252406,11
3042,Barbados,2001,male,5-14 years,0.0,20312,0.0,"3,11,66,50,000",12348.0,Millenials,252406,11
3043,Barbados,2001,male,75+ years,0.0,5389,0.0,"3,11,66,50,000",12348.0,Silent,252406,11
3044,Barbados,2002,female,15-24 years,0.0,19595,0.0,"3,16,96,00,000",12511.0,Millenials,253353,11
3045,Barbados,2002,female,25-34 years,0.0,21133,0.0,"3,16,96,00,000",12511.0,Generation X,253353,11
3046,Barbados,2002,female,35-54 years,0.0,41563,0.0,"3,16,96,00,000",12511.0,Boomers,253353,11
3047,Barbados,2002,female,5-14 years,0.0,19674,0.0,"3,16,96,00,000",12511.0,Millenials,253353,11
3048,Barbados,2002,female,55-74 years,0.0,21258,0.0,"3,16,96,00,000",12511.0,Silent,253353,11
3049,Barbados,2002,female,75+ years,0.0,9003,0.0,"3,16,96,00,000",12511.0,Silent,253353,11
3050,Barbados,2002,male,15-24 years,0.0,19863,0.0,"3,16,96,00,000",12511.0,Millenials,253353,11
3051,Barbados,2002,male,25-34 years,0.0,20535,0.0,"3,16,96,00,000",12511.0,Generation X,253353,11
3052,Barbados,2002,male,35-54 years,0.0,38009,0.0,"3,16,96,00,000",12511.0,Boomers,253353,11
3053,Barbados,2002,male,5-14 years,0.0,20106,0.0,"3,16,96,00,000",12511.0,Millenials,253353,11
3054,Barbados,2002,male,55-74 years,0.0,17104,0.0,"3,16,96,00,000",12511.0,Silent,253353,11
3055,Barbados,2002,male,75+ years,0.0,5510,0.0,"3,16,96,00,000",12511.0,Silent,253353,11
3056,Barbados,2003,female,15-24 years,0.0,19594,0.0,"3,27,48,50,000",12887.0,Millenials,254122,11
3057,Barbados,2003,female,25-34 years,0.0,20882,0.0,"3,27,48,50,000",12887.0,Generation X,254122,11
3058,Barbados,2003,female,35-54 years,0.0,41911,0.0,"3,27,48,50,000",12887.0,Boomers,254122,11
3059,Barbados,2003,female,5-14 years,0.0,19479,0.0,"3,27,48,50,000",12887.0,Millenials,254122,11
3060,Barbados,2003,female,55-74 years,0.0,21643,0.0,"3,27,48,50,000",12887.0,Silent,254122,11
3061,Barbados,2003,female,75+ years,0.0,9139,0.0,"3,27,48,50,000",12887.0,Silent,254122,11
3062,Barbados,2003,male,15-24 years,0.0,19769,0.0,"3,27,48,50,000",12887.0,Millenials,254122,11
3063,Barbados,2003,male,25-34 years,0.0,20309,0.0,"3,27,48,50,000",12887.0,Generation X,254122,11
3064,Barbados,2003,male,35-54 years,0.0,38276,0.0,"3,27,48,50,000",12887.0,Boomers,254122,11
3065,Barbados,2003,male,5-14 years,0.0,19901,0.0,"3,27,48,50,000",12887.0,Millenials,254122,11
3066,Barbados,2003,male,55-74 years,0.0,17621,0.0,"3,27,48,50,000",12887.0,Silent,254122,11
3067,Barbados,2003,male,75+ years,0.0,5598,0.0,"3,27,48,50,000",12887.0,Silent,254122,11
3068,Barbados,2004,male,35-54 years,3.0,38511,7.79,"3,51,43,50,000",13786.0,Boomers,254925,11
3069,Barbados,2004,female,15-24 years,0.0,19566,0.0,"3,51,43,50,000",13786.0,Millenials,254925,11
3070,Barbados,2004,female,25-34 years,0.0,20656,0.0,"3,51,43,50,000",13786.0,Generation X,254925,11
3071,Barbados,2004,female,35-54 years,0.0,42213,0.0,"3,51,43,50,000",13786.0,Boomers,254925,11
3072,Barbados,2004,female,5-14 years,0.0,19280,0.0,"3,51,43,50,000",13786.0,Millenials,254925,11
3073,Barbados,2004,female,55-74 years,0.0,22134,0.0,"3,51,43,50,000",13786.0,Silent,254925,11
3074,Barbados,2004,female,75+ years,0.0,9237,0.0,"3,51,43,50,000",13786.0,Silent,254925,11
3075,Barbados,2004,male,15-24 years,0.0,19657,0.0,"3,51,43,50,000",13786.0,Millenials,254925,11
3076,Barbados,2004,male,25-34 years,0.0,20092,0.0,"3,51,43,50,000",13786.0,Generation X,254925,11
3077,Barbados,2004,male,5-14 years,0.0,19715,0.0,"3,51,43,50,000",13786.0,Millenials,254925,11
3078,Barbados,2004,male,55-74 years,0.0,18209,0.0,"3,51,43,50,000",13786.0,Silent,254925,11
3079,Barbados,2004,male,75+ years,0.0,5655,0.0,"3,51,43,50,000",13786.0,Silent,254925,11
3080,Barbados,2005,male,35-54 years,1.0,38767,2.58,"3,89,73,00,000",15230.0,Boomers,255889,11
3081,Barbados,2005,female,15-24 years,0.0,19501,0.0,"3,89,73,00,000",15230.0,Millenials,255889,11
3082,Barbados,2005,female,25-34 years,0.0,20457,0.0,"3,89,73,00,000",15230.0,Generation X,255889,11
3083,Barbados,2005,female,35-54 years,0.0,42518,0.0,"3,89,73,00,000",15230.0,Boomers,255889,11
3084,Barbados,2005,female,5-14 years,0.0,19101,0.0,"3,89,73,00,000",15230.0,Millenials,255889,11
3085,Barbados,2005,female,55-74 years,0.0,22723,0.0,"3,89,73,00,000",15230.0,Silent,255889,11
3086,Barbados,2005,female,75+ years,0.0,9297,0.0,"3,89,73,00,000",15230.0,Silent,255889,11
3087,Barbados,2005,male,15-24 years,0.0,19524,0.0,"3,89,73,00,000",15230.0,Millenials,255889,11
3088,Barbados,2005,male,25-34 years,0.0,19893,0.0,"3,89,73,00,000",15230.0,Generation X,255889,11
3089,Barbados,2005,male,5-14 years,0.0,19569,0.0,"3,89,73,00,000",15230.0,Millenials,255889,11
3090,Barbados,2005,male,55-74 years,0.0,18856,0.0,"3,89,73,00,000",15230.0,Silent,255889,11
3091,Barbados,2005,male,75+ years,0.0,5683,0.0,"3,89,73,00,000",15230.0,Silent,255889,11
3092,Barbados,2006,male,75+ years,1.0,5792,17.27,"4,24,66,00,000",16531.0,Silent,256883,11
3093,Barbados,2006,male,35-54 years,5.0,38972,12.83,"4,24,66,00,000",16531.0,Boomers,256883,11
3094,Barbados,2006,male,25-34 years,2.0,19677,10.16,"4,24,66,00,000",16531.0,Generation X,256883,11
3095,Barbados,2006,male,55-74 years,1.0,19527,5.12,"4,24,66,00,000",16531.0,Silent,256883,11
3096,Barbados,2006,female,15-24 years,0.0,19383,0.0,"4,24,66,00,000",16531.0,Millenials,256883,11
3097,Barbados,2006,female,25-34 years,0.0,20256,0.0,"4,24,66,00,000",16531.0,Generation X,256883,11
3098,Barbados,2006,female,35-54 years,0.0,42772,0.0,"4,24,66,00,000",16531.0,Boomers,256883,11
3099,Barbados,2006,female,5-14 years,0.0,18922,0.0,"4,24,66,00,000",16531.0,Millenials,256883,11
3100,Barbados,2006,female,55-74 years,0.0,23361,0.0,"4,24,66,00,000",16531.0,Silent,256883,11
3101,Barbados,2006,female,75+ years,0.0,9430,0.0,"4,24,66,00,000",16531.0,Silent,256883,11
3102,Barbados,2006,male,15-24 years,0.0,19356,0.0,"4,24,66,00,000",16531.0,Millenials,256883,11
3103,Barbados,2006,male,5-14 years,0.0,19435,0.0,"4,24,66,00,000",16531.0,Millenials,256883,11
3104,Barbados,2007,female,15-24 years,0.0,19237,0.0,"4,52,37,50,000",17528.0,Millenials,258083,11
3105,Barbados,2007,female,25-34 years,0.0,20074,0.0,"4,52,37,50,000",17528.0,Generation X,258083,11
3106,Barbados,2007,female,35-54 years,0.0,43042,0.0,"4,52,37,50,000",17528.0,Boomers,258083,11
3107,Barbados,2007,female,5-14 years,0.0,18772,0.0,"4,52,37,50,000",17528.0,Generation Z,258083,11
3108,Barbados,2007,female,55-74 years,0.0,24071,0.0,"4,52,37,50,000",17528.0,Silent,258083,11
3109,Barbados,2007,female,75+ years,0.0,9551,0.0,"4,52,37,50,000",17528.0,Silent,258083,11
3110,Barbados,2007,male,15-24 years,0.0,19188,0.0,"4,52,37,50,000",17528.0,Millenials,258083,11
3111,Barbados,2007,male,25-34 years,0.0,19468,0.0,"4,52,37,50,000",17528.0,Generation X,258083,11
3112,Barbados,2007,male,35-54 years,0.0,39190,0.0,"4,52,37,50,000",17528.0,Boomers,258083,11
3113,Barbados,2007,male,5-14 years,0.0,19359,0.0,"4,52,37,50,000",17528.0,Generation Z,258083,11
3114,Barbados,2007,male,55-74 years,0.0,20249,0.0,"4,52,37,50,000",17528.0,Silent,258083,11
3115,Barbados,2007,male,75+ years,0.0,5882,0.0,"4,52,37,50,000",17528.0,Silent,258083,11
3116,Barbados,2008,female,35-54 years,1.0,43278,2.31,"4,60,73,00,000",17760.0,Boomers,259414,11
3117,Barbados,2008,female,15-24 years,0.0,19070,0.0,"4,60,73,00,000",17760.0,Millenials,259414,11
3118,Barbados,2008,female,25-34 years,0.0,19912,0.0,"4,60,73,00,000",17760.0,Generation X,259414,11
3119,Barbados,2008,female,5-14 years,0.0,18667,0.0,"4,60,73,00,000",17760.0,Generation Z,259414,11
3120,Barbados,2008,female,55-74 years,0.0,24852,0.0,"4,60,73,00,000",17760.0,Silent,259414,11
3121,Barbados,2008,female,75+ years,0.0,9658,0.0,"4,60,73,00,000",17760.0,Silent,259414,11
3122,Barbados,2008,male,15-24 years,0.0,19029,0.0,"4,60,73,00,000",17760.0,Millenials,259414,11
3123,Barbados,2008,male,25-34 years,0.0,19259,0.0,"4,60,73,00,000",17760.0,Generation X,259414,11
3124,Barbados,2008,male,35-54 years,0.0,39368,0.0,"4,60,73,00,000",17760.0,Boomers,259414,11
3125,Barbados,2008,male,5-14 years,0.0,19341,0.0,"4,60,73,00,000",17760.0,Generation Z,259414,11
3126,Barbados,2008,male,55-74 years,0.0,21022,0.0,"4,60,73,00,000",17760.0,Silent,259414,11
3127,Barbados,2008,male,75+ years,0.0,5958,0.0,"4,60,73,00,000",17760.0,Silent,259414,11
3128,Barbados,2009,male,75+ years,1.0,6022,16.61,"4,43,40,50,000",17007.0,Silent,260718,11
3129,Barbados,2009,male,35-54 years,3.0,39442,7.61,"4,43,40,50,000",17007.0,Boomers,260718,11
3130,Barbados,2009,male,55-74 years,1.0,21837,4.58,"4,43,40,50,000",17007.0,Silent,260718,11
3131,Barbados,2009,female,15-24 years,0.0,18898,0.0,"4,43,40,50,000",17007.0,Millenials,260718,11
3132,Barbados,2009,female,25-34 years,0.0,19762,0.0,"4,43,40,50,000",17007.0,Generation X,260718,11
3133,Barbados,2009,female,35-54 years,0.0,43400,0.0,"4,43,40,50,000",17007.0,Boomers,260718,11
3134,Barbados,2009,female,5-14 years,0.0,18606,0.0,"4,43,40,50,000",17007.0,Generation Z,260718,11
3135,Barbados,2009,female,55-74 years,0.0,25695,0.0,"4,43,40,50,000",17007.0,Silent,260718,11
3136,Barbados,2009,female,75+ years,0.0,9752,0.0,"4,43,40,50,000",17007.0,Silent,260718,11
3137,Barbados,2009,male,15-24 years,0.0,18881,0.0,"4,43,40,50,000",17007.0,Millenials,260718,11
3138,Barbados,2009,male,25-34 years,0.0,19044,0.0,"4,43,40,50,000",17007.0,Generation X,260718,11
3139,Barbados,2009,male,5-14 years,0.0,19379,0.0,"4,43,40,50,000",17007.0,Generation Z,260718,11
3140,Barbados,2010,male,35-54 years,3.0,39379,7.62,"4,46,16,50,000",17034.0,Generation X,261927,11
3141,Barbados,2010,female,15-24 years,0.0,18739,0.0,"4,46,16,50,000",17034.0,Millenials,261927,11
3142,Barbados,2010,female,25-34 years,0.0,19612,0.0,"4,46,16,50,000",17034.0,Generation X,261927,11
3143,Barbados,2010,female,35-54 years,0.0,43369,0.0,"4,46,16,50,000",17034.0,Generation X,261927,11
3144,Barbados,2010,female,5-14 years,0.0,18590,0.0,"4,46,16,50,000",17034.0,Generation Z,261927,11
3145,Barbados,2010,female,55-74 years,0.0,26589,0.0,"4,46,16,50,000",17034.0,Silent,261927,11
3146,Barbados,2010,female,75+ years,0.0,9853,0.0,"4,46,16,50,000",17034.0,Silent,261927,11
3147,Barbados,2010,male,15-24 years,0.0,18747,0.0,"4,46,16,50,000",17034.0,Millenials,261927,11
3148,Barbados,2010,male,25-34 years,0.0,18826,0.0,"4,46,16,50,000",17034.0,Generation X,261927,11
3149,Barbados,2010,male,5-14 years,0.0,19462,0.0,"4,46,16,50,000",17034.0,Generation Z,261927,11
3150,Barbados,2010,male,55-74 years,0.0,22675,0.0,"4,46,16,50,000",17034.0,Silent,261927,11
3151,Barbados,2010,male,75+ years,0.0,6086,0.0,"4,46,16,50,000",17034.0,Silent,261927,11
3152,Barbados,2011,female,15-24 years,0.0,18660,0.0,"4,66,09,00,000",17708.0,Millenials,263203,11
3153,Barbados,2011,female,25-34 years,0.0,19511,0.0,"4,66,09,00,000",17708.0,Millenials,263203,11
3154,Barbados,2011,female,35-54 years,0.0,43221,0.0,"4,66,09,00,000",17708.0,Generation X,263203,11
3155,Barbados,2011,female,5-14 years,0.0,18501,0.0,"4,66,09,00,000",17708.0,Generation Z,263203,11
3156,Barbados,2011,female,55-74 years,0.0,27506,0.0,"4,66,09,00,000",17708.0,Boomers,263203,11
3157,Barbados,2011,female,75+ years,0.0,10011,0.0,"4,66,09,00,000",17708.0,Silent,263203,11
3158,Barbados,2011,male,15-24 years,0.0,18668,0.0,"4,66,09,00,000",17708.0,Millenials,263203,11
3159,Barbados,2011,male,25-34 years,0.0,18675,0.0,"4,66,09,00,000",17708.0,Millenials,263203,11
3160,Barbados,2011,male,35-54 years,0.0,39290,0.0,"4,66,09,00,000",17708.0,Generation X,263203,11
3161,Barbados,2011,male,5-14 years,0.0,19431,0.0,"4,66,09,00,000",17708.0,Generation Z,263203,11
3162,Barbados,2011,male,55-74 years,0.0,23496,0.0,"4,66,09,00,000",17708.0,Boomers,263203,11
3163,Barbados,2011,male,75+ years,0.0,6233,0.0,"4,66,09,00,000",17708.0,Silent,263203,11
3164,Barbados,2012,female,15-24 years,0.0,18575,0.0,"4,65,63,50,000",17620.0,Millenials,264270,11
3165,Barbados,2012,female,25-34 years,0.0,19421,0.0,"4,65,63,50,000",17620.0,Millenials,264270,11
3166,Barbados,2012,female,35-54 years,0.0,42921,0.0,"4,65,63,50,000",17620.0,Generation X,264270,11
3167,Barbados,2012,female,5-14 years,0.0,18436,0.0,"4,65,63,50,000",17620.0,Generation Z,264270,11
3168,Barbados,2012,female,55-74 years,0.0,28473,0.0,"4,65,63,50,000",17620.0,Boomers,264270,11
3169,Barbados,2012,female,75+ years,0.0,10166,0.0,"4,65,63,50,000",17620.0,Silent,264270,11
3170,Barbados,2012,male,15-24 years,0.0,18579,0.0,"4,65,63,50,000",17620.0,Millenials,264270,11
3171,Barbados,2012,male,25-34 years,0.0,18523,0.0,"4,65,63,50,000",17620.0,Millenials,264270,11
3172,Barbados,2012,male,35-54 years,0.0,39060,0.0,"4,65,63,50,000",17620.0,Generation X,264270,11
3173,Barbados,2012,male,5-14 years,0.0,19402,0.0,"4,65,63,50,000",17620.0,Generation Z,264270,11
3174,Barbados,2012,male,55-74 years,0.0,24339,0.0,"4,65,63,50,000",17620.0,Boomers,264270,11
3175,Barbados,2012,male,75+ years,0.0,6375,0.0,"4,65,63,50,000",17620.0,Silent,264270,11
3176,Barbados,2013,female,15-24 years,0.0,18473,0.0,"4,61,25,00,000",17395.0,Millenials,265165,11
3177,Barbados,2013,female,25-34 years,0.0,19336,0.0,"4,61,25,00,000",17395.0,Millenials,265165,11
3178,Barbados,2013,female,35-54 years,0.0,42518,0.0,"4,61,25,00,000",17395.0,Generation X,265165,11
3179,Barbados,2013,female,5-14 years,0.0,18384,0.0,"4,61,25,00,000",17395.0,Generation Z,265165,11
3180,Barbados,2013,female,55-74 years,0.0,29474,0.0,"4,61,25,00,000",17395.0,Boomers,265165,11
3181,Barbados,2013,female,75+ years,0.0,10306,0.0,"4,61,25,00,000",17395.0,Silent,265165,11
3182,Barbados,2013,male,15-24 years,0.0,18497,0.0,"4,61,25,00,000",17395.0,Millenials,265165,11
3183,Barbados,2013,male,25-34 years,0.0,18365,0.0,"4,61,25,00,000",17395.0,Millenials,265165,11
3184,Barbados,2013,male,35-54 years,0.0,38728,0.0,"4,61,25,00,000",17395.0,Generation X,265165,11
3185,Barbados,2013,male,5-14 years,0.0,19376,0.0,"4,61,25,00,000",17395.0,Generation Z,265165,11
3186,Barbados,2013,male,55-74 years,0.0,25209,0.0,"4,61,25,00,000",17395.0,Boomers,265165,11
3187,Barbados,2013,male,75+ years,0.0,6499,0.0,"4,61,25,00,000",17395.0,Silent,265165,11
3188,Belarus,1990,male,35-54 years,729.0,1199400,60.78,"21,65,00,00,000",2301.0,Silent,9408800,12
3189,Belarus,1990,male,55-74 years,363.0,714100,50.83,"21,65,00,00,000",2301.0,G.I. Generation,9408800,12
3190,Belarus,1990,male,75+ years,59.0,123400,47.81,"21,65,00,00,000",2301.0,G.I. Generation,9408800,12
3191,Belarus,1990,male,25-34 years,359.0,844900,42.49,"21,65,00,00,000",2301.0,Boomers,9408800,12
3192,Belarus,1990,male,15-24 years,132.0,702900,18.78,"21,65,00,00,000",2301.0,Generation X,9408800,12
3193,Belarus,1990,female,75+ years,61.0,339400,17.97,"21,65,00,00,000",2301.0,G.I. Generation,9408800,12
3194,Belarus,1990,female,55-74 years,158.0,1101700,14.34,"21,65,00,00,000",2301.0,G.I. Generation,9408800,12
3195,Belarus,1990,female,35-54 years,144.0,1284200,11.21,"21,65,00,00,000",2301.0,Silent,9408800,12
3196,Belarus,1990,female,25-34 years,45.0,839200,5.36,"21,65,00,00,000",2301.0,Boomers,9408800,12
3197,Belarus,1990,female,15-24 years,24.0,706500,3.4,"21,65,00,00,000",2301.0,Generation X,9408800,12
3198,Belarus,1990,male,5-14 years,8.0,789500,1.01,"21,65,00,00,000",2301.0,Generation X,9408800,12
3199,Belarus,1990,female,5-14 years,3.0,763600,0.39,"21,65,00,00,000",2301.0,Generation X,9408800,12
3200,Belarus,1991,male,35-54 years,756.0,1217200,62.11,"18,00,00,00,000",1899.0,Boomers,9476200,12
3201,Belarus,1991,male,75+ years,71.0,114800,61.85,"18,00,00,00,000",1899.0,G.I. Generation,9476200,12
3202,Belarus,1991,male,55-74 years,401.0,747600,53.64,"18,00,00,00,000",1899.0,Silent,9476200,12
3203,Belarus,1991,male,25-34 years,342.0,826400,41.38,"18,00,00,00,000",1899.0,Boomers,9476200,12
3204,Belarus,1991,female,75+ years,72.0,325800,22.1,"18,00,00,00,000",1899.0,G.I. Generation,9476200,12
3205,Belarus,1991,male,15-24 years,143.0,699100,20.45,"18,00,00,00,000",1899.0,Generation X,9476200,12
3206,Belarus,1991,female,55-74 years,175.0,1136700,15.4,"18,00,00,00,000",1899.0,Silent,9476200,12
3207,Belarus,1991,female,35-54 years,121.0,1294600,9.35,"18,00,00,00,000",1899.0,Boomers,9476200,12
3208,Belarus,1991,female,25-34 years,42.0,823200,5.1,"18,00,00,00,000",1899.0,Boomers,9476200,12
3209,Belarus,1991,female,15-24 years,30.0,702100,4.27,"18,00,00,00,000",1899.0,Generation X,9476200,12
3210,Belarus,1991,male,5-14 years,14.0,807600,1.73,"18,00,00,00,000",1899.0,Millenials,9476200,12
3211,Belarus,1991,female,5-14 years,2.0,781100,0.26,"18,00,00,00,000",1899.0,Millenials,9476200,12
3212,Belarus,1992,male,35-54 years,845.0,1236700,68.33,"17,03,70,37,037",1780.0,Boomers,9570900,12
3213,Belarus,1992,male,55-74 years,459.0,774900,59.23,"17,03,70,37,037",1780.0,Silent,9570900,12
3214,Belarus,1992,male,75+ years,57.0,108800,52.39,"17,03,70,37,037",1780.0,G.I. Generation,9570900,12
3215,Belarus,1992,male,25-34 years,397.0,812400,48.87,"17,03,70,37,037",1780.0,Boomers,9570900,12
3216,Belarus,1992,male,15-24 years,166.0,708800,23.42,"17,03,70,37,037",1780.0,Generation X,9570900,12
3217,Belarus,1992,female,75+ years,68.0,314000,21.66,"17,03,70,37,037",1780.0,G.I. Generation,9570900,12
3218,Belarus,1992,female,55-74 years,160.0,1171400,13.66,"17,03,70,37,037",1780.0,Silent,9570900,12
3219,Belarus,1992,female,35-54 years,157.0,1309400,11.99,"17,03,70,37,037",1780.0,Boomers,9570900,12
3220,Belarus,1992,female,25-34 years,50.0,811300,6.16,"17,03,70,37,037",1780.0,Boomers,9570900,12
3221,Belarus,1992,female,15-24 years,31.0,708000,4.38,"17,03,70,37,037",1780.0,Generation X,9570900,12
3222,Belarus,1992,male,5-14 years,30.0,821500,3.65,"17,03,70,37,037",1780.0,Millenials,9570900,12
3223,Belarus,1992,female,5-14 years,4.0,793700,0.5,"17,03,70,37,037",1780.0,Millenials,9570900,12
3224,Belarus,1993,male,35-54 years,1072.0,1254600,85.45,"16,28,09,91,736",1689.0,Boomers,9641100,12
3225,Belarus,1993,male,55-74 years,577.0,792900,72.77,"16,28,09,91,736",1689.0,Silent,9641100,12
3226,Belarus,1993,male,75+ years,64.0,105900,60.43,"16,28,09,91,736",1689.0,G.I. Generation,9641100,12
3227,Belarus,1993,male,25-34 years,454.0,789200,57.53,"16,28,09,91,736",1689.0,Boomers,9641100,12
3228,Belarus,1993,male,15-24 years,175.0,723100,24.2,"16,28,09,91,736",1689.0,Generation X,9641100,12
3229,Belarus,1993,female,75+ years,64.0,310600,20.61,"16,28,09,91,736",1689.0,G.I. Generation,9641100,12
3230,Belarus,1993,female,55-74 years,198.0,1193700,16.59,"16,28,09,91,736",1689.0,Silent,9641100,12
3231,Belarus,1993,female,35-54 years,164.0,1323600,12.39,"16,28,09,91,736",1689.0,Boomers,9641100,12
3232,Belarus,1993,female,25-34 years,58.0,794600,7.3,"16,28,09,91,736",1689.0,Boomers,9641100,12
3233,Belarus,1993,female,15-24 years,37.0,713800,5.18,"16,28,09,91,736",1689.0,Generation X,9641100,12
3234,Belarus,1993,male,5-14 years,18.0,834500,2.16,"16,28,09,91,736",1689.0,Millenials,9641100,12
3235,Belarus,1993,female,5-14 years,4.0,804600,0.5,"16,28,09,91,736",1689.0,Millenials,9641100,12
3236,Belarus,1994,male,35-54 years,1156.0,1258800,91.83,"14,93,20,24,169",1547.0,Boomers,9653900,12
3237,Belarus,1994,male,55-74 years,671.0,797700,84.12,"14,93,20,24,169",1547.0,Silent,9653900,12
3238,Belarus,1994,male,75+ years,73.0,103700,70.4,"14,93,20,24,169",1547.0,G.I. Generation,9653900,12
3239,Belarus,1994,male,25-34 years,458.0,773000,59.25,"14,93,20,24,169",1547.0,Boomers,9653900,12
3240,Belarus,1994,male,15-24 years,208.0,726000,28.65,"14,93,20,24,169",1547.0,Generation X,9653900,12
3241,Belarus,1994,female,75+ years,69.0,307500,22.44,"14,93,20,24,169",1547.0,G.I. Generation,9653900,12
3242,Belarus,1994,female,55-74 years,227.0,1206100,18.82,"14,93,20,24,169",1547.0,Silent,9653900,12
3243,Belarus,1994,female,35-54 years,177.0,1336000,13.25,"14,93,20,24,169",1547.0,Boomers,9653900,12
3244,Belarus,1994,female,25-34 years,60.0,784400,7.65,"14,93,20,24,169",1547.0,Boomers,9653900,12
3245,Belarus,1994,female,15-24 years,36.0,719700,5.0,"14,93,20,24,169",1547.0,Generation X,9653900,12
3246,Belarus,1994,male,5-14 years,16.0,833400,1.92,"14,93,20,24,169",1547.0,Millenials,9653900,12
3247,Belarus,1994,female,5-14 years,2.0,807600,0.25,"14,93,20,24,169",1547.0,Millenials,9653900,12
3248,Belarus,1995,male,35-54 years,1222.0,1274300,95.9,"13,97,26,76,841",1444.0,Boomers,9673600,12
3249,Belarus,1995,male,55-74 years,699.0,805300,86.8,"13,97,26,76,841",1444.0,Silent,9673600,12
3250,Belarus,1995,male,75+ years,71.0,101000,70.3,"13,97,26,76,841",1444.0,G.I. Generation,9673600,12
3251,Belarus,1995,male,25-34 years,475.0,743800,63.86,"13,97,26,76,841",1444.0,Generation X,9673600,12
